YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2011 11 29 15 50 999 99.0 99.0  0.66  5.56  4.44 999 9999.0  11.4   9.4 999.0 99.0 99.00
2011 11 29 16 50 999 99.0 99.0  0.70  4.76  4.38 999 9999.0  11.7   9.5 999.0 99.0 99.00
2011 11 29 17 50 999 99.0 99.0  0.66  5.56  4.20 999 9999.0  12.0   9.5 999.0 99.0 99.00
2011 11 29 18 50 999 99.0 99.0  0.61  5.26  4.20 999 9999.0  12.1   9.5 999.0 99.0 99.00
2011 11 29 19 50 999 99.0 99.0  0.65 10.00  4.53 999 9999.0  11.3   9.5 999.0 99.0 99.00
2011 11 29 20 50 999 99.0 99.0  0.65  9.09  4.35 999 9999.0  11.1   9.5 999.0 99.0 99.00
2011 11 29 21 50 999 99.0 99.0  0.68 10.00  4.17 999 9999.0  11.0   9.5 999.0 99.0 99.00
2011 11 29 22 50 999 99.0 99.0  0.68  9.09  4.24 999 9999.0  11.6   9.5 999.0 99.0 99.00
2011 11 29 23 50 999 99.0 99.0  0.71  3.57  3.54 999 9999.0  11.4   9.5 999.0 99.0 99.00
2011 11 30 00 50 999 99.0 99.0  0.93  4.35  4.03 999 9999.0  11.7   9.5 999.0 99.0 99.00
2011 11 30 01 50 999 99.0 99.0  1.37  5.26  4.32 999 9999.0  11.7   9.5 999.0 99.0 99.00
2011 11 30 02 50 999 99.0 99.0  1.30  5.26  4.43 999 9999.0  11.6   9.5 999.0 99.0 99.00
2011 11 30 03 50 999 99.0 99.0  1.44  5.26  4.57 999 9999.0  11.7   9.5 999.0 99.0 99.00
2011 11 30 04 50 999 99.0 99.0  1.49  5.88  4.45 999 9999.0  11.8   9.5 999.0 99.0 99.00
2011 11 30 05 50 999 99.0 99.0  1.40  5.56  4.50 999 9999.0  12.1   9.5 999.0 99.0 99.00
2011 11 30 06 50 999 99.0 99.0  1.59  5.56  4.70 999 9999.0  12.5   9.5 999.0 99.0 99.00
2011 11 30 07 50 999 99.0 99.0  1.76  6.25  4.87 999 9999.0  12.3   9.5 999.0 99.0 99.00
2011 11 30 08 50 999 99.0 99.0  1.98  6.25  4.94 999 9999.0  12.5   9.5 999.0 99.0 99.00
2011 11 30 09 50 999 99.0 99.0  2.33  6.25  5.09 999 9999.0  12.6   9.5 999.0 99.0 99.00
2011 11 30 10 50 999 99.0 99.0  2.26  6.67  5.20 999 9999.0  12.6   9.8 999.0 99.0 99.00
2011 11 30 11 50 999 99.0 99.0  2.63  7.14  5.61 999 9999.0  12.2   9.8 999.0 99.0 99.00
2011 11 30 12 50 999 99.0 99.0  2.50  7.14  5.68 999 9999.0  11.0   9.8 999.0 99.0 99.00
2011 11 30 13 50 999 99.0 99.0  2.55  7.14  5.71 999 9999.0  10.6   9.8 999.0 99.0 99.00
2011 11 30 14 50 999 99.0 99.0  2.51  7.14  5.73 999 9999.0  10.5   9.8 999.0 99.0 99.00
2011 11 30 15 50 999 99.0 99.0  2.29  8.33  5.57 999 9999.0  11.0   9.8 999.0 99.0 99.00
2011 11 30 16 50 999 99.0 99.0  2.33  7.14  5.48 999 9999.0  11.8   9.8 999.0 99.0 99.00
2011 11 30 17 50 999 99.0 99.0  2.16  7.69  5.30 999 9999.0  12.0   9.8 999.0 99.0 99.00
2011 11 30 18 50 999 99.0 99.0  2.12  7.14  5.18 999 9999.0  11.8   9.8 999.0 99.0 99.00
2011 11 30 19 50 999 99.0 99.0  2.00  7.14  5.12 999 9999.0  11.3   9.8 999.0 99.0 99.00
2011 11 30 20 50 999 99.0 99.0  1.92  7.14  5.20 999 9999.0  10.5   9.8 999.0 99.0 99.00
2011 11 30 21 50 999 99.0 99.0  1.75  6.25  5.08 999 9999.0  10.2   9.8 999.0 99.0 99.00
2011 11 30 22 50 999 99.0 99.0  1.98 10.00  5.39 999 9999.0   9.9   9.8 999.0 99.0 99.00
2011 11 30 23 50 999 99.0 99.0  2.10 10.00  6.02 999 9999.0   9.8   9.8 999.0 99.0 99.00
2011 12 01 00 50 999 99.0 99.0  2.33 10.00  6.34 999 9999.0  10.2   9.8 999.0 99.0 99.00
2011 12 01 01 50 999 99.0 99.0  2.63 10.00  6.38 999 9999.0   9.8   9.8 999.0 99.0 99.00
2011 12 01 02 50 999 99.0 99.0  2.74 10.00  6.33 999 9999.0   9.4   9.8 999.0 99.0 99.00
2011 12 01 03 50 999 99.0 99.0  2.41  9.09  5.73 999 9999.0   9.0   9.8 999.0 99.0 99.00
2011 12 01 04 50 999 99.0 99.0  2.21  9.09  5.54 999 9999.0   8.6   9.8 999.0 99.0 99.00
2011 12 01 05 50 999 99.0 99.0  2.15  5.26  5.49 999 9999.0   8.6   9.8 999.0 99.0 99.00
2011 12 01 06 50 999 99.0 99.0  2.09 10.00  5.62 999 9999.0   8.4   9.7 999.0 99.0 99.00
2011 12 01 07 50 999 99.0 99.0  2.01 10.00  5.69 999 9999.0   8.3   9.7 999.0 99.0 99.00
2011 12 01 08 50 999 99.0 99.0  2.12 10.00  5.83 999 9999.0   8.3   9.7 999.0 99.0 99.00
2011 12 01 09 50 999 99.0 99.0  1.76  9.09  5.21 999 9999.0   8.0   9.7 999.0 99.0 99.00
2011 12 01 10 50 999 99.0 99.0  1.87  9.09  5.42 999 9999.0   7.1   9.7 999.0 99.0 99.00
2011 12 01 11 50 999 99.0 99.0  1.98 10.00  5.61 999 9999.0   6.6   9.7 999.0 99.0 99.00
2011 12 01 12 50 999 99.0 99.0  2.05  9.09  5.60 999 9999.0   7.7   9.7 999.0 99.0 99.00
2011 12 01 13 50 999 99.0 99.0  2.00  9.09  5.43 999 9999.0   7.3   9.7 999.0 99.0 99.00
2011 12 01 14 50 999 99.0 99.0  2.12 10.00  5.69 999 9999.0   7.6   9.7 999.0 99.0 99.00
2011 12 01 15 50 999 99.0 99.0  2.04 10.00  5.74 999 9999.0   8.0   9.7 999.0 99.0 99.00
2011 12 01 16 50 999 99.0 99.0  1.73  9.09  5.25 999 9999.0   8.2   9.7 999.0 99.0 99.00
2011 12 01 17 50 999 99.0 99.0  1.54 10.00  5.14 999 9999.0   8.1   9.7 999.0 99.0 99.00
2011 12 01 18 50 999 99.0 99.0  1.54  9.09  5.18 999 9999.0   8.2   9.7 999.0 99.0 99.00
2011 12 01 19 50 999 99.0 99.0  1.40  8.33  5.00 999 9999.0   8.2   9.5 999.0 99.0 99.00
2011 12 01 20 50 999 99.0 99.0  1.33  9.09  5.06 999 9999.0   7.5   9.5 999.0 99.0 99.00
2011 12 01 21 50 999 99.0 99.0  1.48  9.09  5.00 999 9999.0   7.1   9.5 999.0 99.0 99.00
2011 12 01 22 50 999 99.0 99.0  1.55  9.09  5.17 999 9999.0   6.9   9.5 999.0 99.0 99.00
2011 12 01 23 50 999 99.0 99.0  1.38  8.33  4.69 999 9999.0   6.4   9.5 999.0 99.0 99.00
2011 12 02 00 50 999 99.0 99.0  1.72  9.09  5.28 999 9999.0   6.0   9.5 999.0 99.0 99.00
2011 12 02 01 50 999 99.0 99.0  1.61  9.09  5.08 999 9999.0   5.7   9.4 999.0 99.0 99.00
2011 12 02 02 50 999 99.0 99.0  1.46  9.09  4.96 999 9999.0   5.4   9.4 999.0 99.0 99.00
2011 12 02 03 50 999 99.0 99.0  1.38  5.00  4.80 999 9999.0   5.1   9.4 999.0 99.0 99.00
2011 12 02 04 50 999 99.0 99.0  1.51 10.00  5.19 999 9999.0   4.7   9.4 999.0 99.0 99.00
2011 12 02 05 50 999 99.0 99.0  1.41 10.00  5.08 999 9999.0   4.4   9.4 999.0 99.0 99.00
2011 12 02 06 50 999 99.0 99.0  1.27 10.00  4.98 999 9999.0   3.9   9.4 999.0 99.0 99.00
2011 12 02 07 50 999 99.0 99.0  1.09 10.00  4.82 999 9999.0   3.6   9.4 999.0 99.0 99.00
2011 12 02 08 50 999 99.0 99.0  1.10 10.00  5.10 999 9999.0   3.3   9.4 999.0 99.0 99.00
2011 12 02 09 50 999 99.0 99.0  1.03  9.09  5.15 999 9999.0   3.3   9.4 999.0 99.0 99.00
2011 12 02 10 50 999 99.0 99.0  1.03  9.09  5.54 999 9999.0   3.2   9.4 999.0 99.0 99.00
2011 12 02 11 50 999 99.0 99.0  1.16  9.09  5.92 999 9999.0   3.6   9.4 999.0 99.0 99.00
2011 12 02 12 50 999 99.0 99.0  1.04  8.33  5.84 999 9999.0   6.0   9.4 999.0 99.0 99.00
2011 12 02 13 50 999 99.0 99.0  1.17 10.00  6.50 999 9999.0   7.4   9.4 999.0 99.0 99.00
2011 12 02 14 50 999 99.0 99.0  1.06  9.09  6.39 999 9999.0   7.3   9.5 999.0 99.0 99.00
2011 12 02 15 50 999 99.0 99.0  1.18 10.00  7.15 999 9999.0   7.6   9.5 999.0 99.0 99.00
2011 12 02 16 50 999 99.0 99.0  0.91  9.09  6.84 999 9999.0   8.6   9.5 999.0 99.0 99.00
2011 12 02 17 50 999 99.0 99.0  0.83 10.00  8.24 999 9999.0   8.1   8.4 999.0 99.0 99.00
2011 12 02 18 50 181  5.7  7.1  0.91 10.81  6.00 999 1024.9   7.1   9.4   0.7 99.0 99.00
2011 12 02 19 50 194  5.8  6.8  0.92 10.81  5.85 999 1024.9   7.7   9.4   2.4 99.0 99.00
2011 12 02 20 50 181  6.1  7.3  1.02 10.81  5.36 999 1024.1   8.2   9.4   3.5 99.0 99.00
2011 12 02 21 50 191  6.2  7.4  1.08 10.00  5.61 999 1024.6   8.4   9.4   3.4 99.0 99.00
2011 12 02 22 50 220  5.4  6.9  1.17 10.81  5.67 999 1025.2   8.7   9.5   3.7 99.0 99.00
2011 12 02 23 50 256  5.8  6.8  1.36 10.00  6.44 999 1025.5   8.8   9.6   2.4 99.0 99.00
2011 12 03 00 50 282  5.6  6.7  1.51 11.43  6.37 999 1026.0   8.7   9.5   1.2 99.0 99.00
2011 12 03 01 50 299  6.0  7.2  1.44 10.00  6.40 999 1026.6   8.6   9.5  -0.7 99.0 99.00
2011 12 03 02 50 313  5.9  7.4  1.32 10.81  6.26 999 1027.2   8.4   9.4   0.6 99.0 99.00
2011 12 03 03 50 330  8.9 10.9  1.26  9.09  6.26 999 1027.8   7.9   9.4   1.0 99.0 99.00
2011 12 03 04 50 346  9.7 11.3  1.33 10.81  5.12 999 1028.3   6.7   9.4   1.2 99.0 99.00
2011 12 03 05 50 339 10.5 12.3  1.36 10.81  4.72 999 1029.1   6.3   9.4   0.8 99.0 99.00
2011 12 03 06 50 347 11.4 13.7  1.77 10.81  4.99 999 1030.1   5.9   9.4   1.6 99.0 99.00
2011 12 03 07 50 357 10.8 12.7  1.94  5.00  5.11 999 1030.7   5.7   9.4   1.6 99.0 99.00
2011 12 03 08 50   5 10.3 12.3  2.00  5.26  5.22 999 1031.4   5.4   9.4   0.8 99.0 99.00
2011 12 03 09 50   6 10.6 13.3  2.10  5.26  5.38 999 1032.4   5.1   9.4   0.5 99.0 99.00
2011 12 03 10 50   7  9.9 11.9  2.20  5.56  5.51 999 1033.8   5.0   9.4   0.1 99.0 99.00
2011 12 03 11 50  22  9.7 11.3  2.14 12.12  5.74 999 1034.3   4.8   9.4   0.0 99.0 99.00
2011 12 03 12 50  18  8.5 10.7  2.21 11.43  6.14 999 1035.7   4.8   9.4   0.0 99.0 99.00
2011 12 03 13 50  11  8.0 10.2  1.88 10.00  5.47 999 1036.7   4.8   9.4   0.8 99.0 99.00
2011 12 03 14 50  22  7.4  8.8  1.82 11.43  5.79 999 1037.5   4.8   9.4   0.7 99.0 99.00
2011 12 03 15 50  18  7.3  9.0  1.69 10.81  5.85 999 1037.4   4.5   9.4   0.8 99.0 99.00
2011 12 03 16 50  33  6.7  8.0  1.51 12.12  5.68 999 1036.8   4.5   9.4   0.5 99.0 99.00
2011 12 03 17 50  52  4.9  5.9  1.52 12.12  6.01 999 1036.6   4.6   9.4  -0.2 99.0 99.00
2011 12 03 18 50  39  4.0  5.5  1.39 10.81  5.93 999 1036.6   4.6   9.4   0.2 99.0 99.00
2011 12 03 19 50  40  3.9  5.3  1.29 11.43  5.78 999 1036.5   4.7   9.4   0.3 99.0 99.00
2011 12 03 20 50  38  3.0  4.1  1.22 10.81  6.08 999 1037.2   4.8   9.4   0.0 99.0 99.00
2011 12 03 21 50  29  1.1  2.0  1.22 10.81  6.22 999 1037.8   4.8   9.5  -0.8 99.0 99.00
2011 12 03 22 50  48  1.1  2.3  1.28 10.81  6.70 999 1037.8   5.0   9.5  -1.3 99.0 99.00
2011 12 03 23 50 271  0.7  1.3  1.35 10.00  7.12 999 1038.3   5.2   9.4  -1.8 99.0 99.00
2011 12 04 00 50  86  1.8  3.1  1.25 10.81  7.11 999 1038.2   5.3   9.4  -1.4 99.0 99.00
2011 12 04 01 50 274  1.3  2.2  1.28 10.81  7.39 999 1038.6   5.5   9.4  -1.4 99.0 99.00
2011 12 04 02 50 221  3.1  4.7  1.35 11.43  7.92 999 1037.8   5.9   9.4  -1.1 99.0 99.00
2011 12 04 03 50 210  3.2  5.1  1.29 10.81  8.18 999 1037.6   6.1   9.4  -0.9 99.0 99.00
2011 12 04 04 50 198  4.5  5.7  1.20 11.43  8.09 999 1037.0   6.3   9.4  -0.9 99.0 99.00
2011 12 04 05 50 198  5.7  7.6  1.01 10.81  7.39 999 1036.3   6.5   9.4  -0.5 99.0 99.00
2011 12 04 06 50 218  5.1  7.0  0.91 10.81  6.35 999 1036.4   6.9   9.4   0.4 99.0 99.00
2011 12 04 07 50 216  5.8  7.5  0.84 10.81  5.87 999 1036.0   7.1   9.4   0.9 99.0 99.00
2011 12 04 08 50 213  6.8  8.3  0.82 10.81  5.19 999 1035.7   7.3   9.4   1.6 99.0 99.00
2011 12 04 09 50 216  6.9  8.0  0.95 10.81  4.83 999 1035.8   7.4   9.4   2.0 99.0 99.00
2011 12 04 10 50 206  7.0  8.3  1.07 10.00  5.09 999 1035.4   7.5   9.4   2.7 99.0 99.00
2011 12 04 11 50 217  6.7  8.1  1.06 10.00  5.03 999 1035.8   7.7   9.4   3.2 99.0 99.00
2011 12 04 12 50 225  6.2  8.0  1.01 10.00  4.96 999 1035.8   8.0   9.4   3.5 99.0 99.00
2011 12 04 13 50 218  6.5  8.2  1.07 10.00  5.02 999 1035.1   8.1   9.4   3.7 99.0 99.00
2011 12 04 14 50 219  7.4  8.6  1.16  9.09  5.19 999 1035.1   8.3   9.4   4.2 99.0 99.00
2011 12 04 15 50 214  7.8  9.4  1.11 11.43  4.83 999 1034.2   8.6   9.4   4.2 99.0 99.00
2011 12 04 16 50 210  9.2 10.5  1.13 10.00  4.65 999 1033.0   8.7   9.4   4.0 99.0 99.00
2011 12 04 17 50 209  8.3 10.0  1.21  4.55  4.39 999 1032.4   9.1   9.4   4.0 99.0 99.00
2011 12 04 18 50 189  8.2  9.5  1.24 10.00  4.38 999 1031.7   8.9   9.4   4.7 99.0 99.00
2011 12 04 19 50 188  9.1 10.6  1.33  5.00  4.49 999 1030.8   8.9   9.4   5.3 99.0 99.00
2011 12 04 20 50 192  9.1 11.1  1.38  5.00  4.32 999 1030.7   9.1   9.4   6.4 99.0 99.00
2011 12 04 21 50 195  9.2 11.1  1.36  5.00  4.37 999 1030.4   9.4   9.4   7.2 99.0 99.00
2011 12 04 22 50 190  9.8 11.9  1.47  5.00  4.45 999 1029.7   9.4   9.4   7.9 99.0 99.00
2011 12 04 23 50 193  9.0 10.8  1.44  5.00  4.58 999 1029.5   9.5   9.4   8.6 99.0 99.00
2011 12 05 00 50 197  9.6 11.5  1.43  5.26  4.64 999 1028.9   9.7   9.4   9.0 99.0 99.00
2011 12 05 01 50 205  8.4 10.7  1.40  5.56  4.64 999 1029.2   9.9   9.4   9.4 99.0 99.00
2011 12 05 02 50 199  7.7  8.7  1.51  5.26  4.86 999 1029.1   9.9   9.4   9.7 99.0 99.00
2011 12 05 03 50 201  7.2  8.5  1.43  5.56  5.03 999 1028.7   9.9   9.4   9.8 99.0 99.00
2011 12 05 04 50 200  8.2  9.6  1.53  5.26  4.88 999 1028.3  10.0   9.4   9.9 99.0 99.00
2011 12 05 05 50 206  8.4 10.5  1.49  5.56  4.94 999 1028.0  10.2   9.4  10.0 99.0 99.00
2011 12 05 06 50 207  7.8  9.3  1.47  6.25  4.92 999 1027.6  10.2   9.4  10.1 99.0 99.00
2011 12 05 07 50 216  8.3  9.8  1.39  5.88  4.76 999 1027.2  10.3   9.4  10.1 99.0 99.00
2011 12 05 08 50 222  8.7 10.2  1.48  5.56  4.78 999 1026.8  10.1   9.4  10.0 99.0 99.00
2011 12 05 09 50 219  7.4  8.7  1.38  5.56  4.77 999 1026.7  10.0   9.4   9.9 99.0 99.00
2011 12 05 10 50 224  6.7  8.2  1.14  4.55  4.55 999 1027.0  10.2   9.4  10.1 99.0 99.00
2011 12 05 11 50 214  7.3  8.9  1.26  4.76  4.75 999 1026.9  10.2   9.3  10.2 99.0 99.00
2011 12 05 12 50 212  7.9  9.1  1.28  9.09  4.88 999 1026.9  10.3   9.4  10.3 99.0 99.00
2011 12 05 13 50 213  8.0  9.5  1.31  9.09  4.85 999 1026.8  10.5   9.4  10.5 99.0 99.00
2011 12 05 14 50 212  8.0  9.3  1.46 10.00  4.99 999 1026.8  10.6   9.4  10.6 99.0 99.00
2011 12 05 15 50 213  8.3 10.1  1.35  9.09  4.93 999 1026.2  10.6   9.4  10.6 99.0 99.00
2011 12 05 16 50 214  7.5  9.0  1.31 10.00  5.04 999 1026.0  10.4   9.3  10.4 99.0 99.00
2011 12 05 17 50 208  8.5 10.0  1.34  8.33  4.85 999 1025.3  10.3   9.3  10.3 99.0 99.00
2011 12 05 18 50 219  8.2  9.6  1.29  9.09  4.62 999 1025.2  10.4   9.3  10.4 99.0 99.00
2011 12 05 19 50 209  6.9  8.0  1.31 10.00  4.69 999 1024.8  10.2   9.3  10.2 99.0 99.00
2011 12 05 20 50 205  7.2  8.3  1.10 10.00  4.60 999 1024.3  10.6   9.3  10.6 99.0 99.00
2011 12 05 21 50 194  6.3  7.2  1.07  9.09  4.78 999 1024.3  10.5   9.3  10.5 99.0 99.00
2011 12 05 22 50 188  6.5  7.6  1.09 10.00  4.75 999 1024.0  10.5   9.3  10.5 99.0 99.00
2011 12 05 23 50 195  6.9  7.9  0.96 10.00  4.74 999 1023.7  10.6   9.3  10.6 99.0 99.00
2011 12 06 00 50 201  6.8  7.9  1.01 10.00  4.75 999 1023.5  10.7   9.3  10.7 99.0 99.00
2011 12 06 01 50 209  8.2 10.0  1.11  9.09  4.92 999 1023.6  11.0   9.3  11.0 99.0 99.00
2011 12 06 02 50 213  7.6  9.0  1.15  9.09  4.73 999 1023.5  10.9   9.3  10.9 99.0 99.00
2011 12 06 03 50 208  6.7  7.7  1.18  9.09  4.84 999 1023.0  10.7   9.3  10.7 99.0 99.00
2011 12 06 04 50 203  7.8  9.3  1.23  8.33  5.13 999 1022.8  10.1   9.3  10.1 99.0 99.00
2011 12 06 05 50 212  6.7  8.2  1.20  9.09  4.97 999 1022.1  10.1   9.3  10.1 99.0 99.00
2011 12 06 06 50 215  5.3  6.7  1.16  4.35  4.63 999 1021.8  10.1   9.3  10.1 99.0 99.00
2011 12 06 07 50 199  6.0  6.7  1.14 10.00  5.03 999 1021.2  10.1   9.3  10.1 99.0 99.00
2011 12 06 08 50 194  7.0  8.1  1.14 10.00  5.01 999 1020.3  10.6   9.3  10.6 99.0 99.00
2011 12 06 09 50 185  6.4  7.2  1.02  4.76  4.79 999 1020.0  10.6   9.3  10.6 99.0 99.00
2011 12 06 10 50 194  7.9  9.5  1.03  9.09  4.82 999 1019.8  11.0   9.3  11.0 99.0 99.00
2011 12 06 11 50 196  8.0  9.4  1.00 10.00  4.41 999 1019.3  11.1   9.3  11.1 99.0 99.00
2011 12 06 12 50 189  7.2  8.1  1.09 10.81  4.60 999 1019.3  10.9   9.3  10.9 99.0 99.00
2011 12 06 13 50 188  7.2  8.3  1.01  9.09  4.75 999 1018.9  10.7   9.3  10.7 99.0 99.00
2011 12 06 14 50 184  7.1  8.4  1.20 10.00  4.98 999 1018.5  10.8   9.3  10.8 99.0 99.00
2011 12 06 15 50 184  8.3  9.8  1.24 10.81  4.83 999 1017.3  10.7   9.3  10.7 99.0 99.00
2011 12 06 16 50 182  8.4  9.8  1.31  9.09  4.93 999 1016.3  10.8   9.3  10.8 99.0 99.00
2011 12 06 17 50 184  9.0 10.3  1.26 10.00  4.92 999 1015.1  10.9   9.3  10.9 99.0 99.00
2011 12 06 18 50 198  7.9  9.0  1.46 10.00  4.88 999 1014.7  11.1   9.3  11.1 99.0 99.00
2011 12 06 19 50 202  7.0  8.1  1.32 10.00  4.91 999 1014.4  11.2   9.3  11.2 99.0 99.00
2011 12 06 20 50 202  6.3  7.4  1.26 10.81  4.89 999 1014.2  11.0   9.3  11.0 99.0 99.00
2011 12 06 21 50 206  6.9  8.2  1.19 11.43  4.60 999 1014.0  11.0   9.3  11.0 99.0 99.00
2011 12 06 22 50 212  6.3  7.3  1.20  5.00  4.78 999 1014.0  10.8   9.3  10.8 99.0 99.00
2011 12 06 23 50 206  5.7  6.4  1.07 10.00  4.77 999 1013.6  10.7   9.3  10.7 99.0 99.00
2011 12 07 00 50 211  5.9  6.6  1.04 10.81  4.80 999 1013.7  10.7   9.4  10.7 99.0 99.00
2011 12 07 01 50 213  5.3  6.4  1.07 10.00  5.15 999 1013.5  10.6   9.4  10.6 99.0 99.00
2011 12 07 02 50 215  4.7  5.4  1.10 10.00  5.48 999 1012.9  10.6   9.3  10.6 99.0 99.00
2011 12 07 03 50 200  4.4  5.1  1.11 10.00  5.58 999 1012.3  10.5   9.3  10.5 99.0 99.00
2011 12 07 04 50 216  5.0  5.8  1.12 10.00  5.70 999 1011.8  10.5   9.3  10.5 99.0 99.00
2011 12 07 05 50 217  4.1  4.8  1.10 10.81  5.77 999 1011.4  10.3   9.3  10.3 99.0 99.00
2011 12 07 06 50 287  2.7  3.4  1.09 11.43  5.79 999 1012.0  10.3   9.3  10.3 99.0 99.00
2011 12 07 07 50  34  4.1  4.8  1.15 11.43  6.14 999 1011.3   9.1   9.3   9.1 99.0 99.00
2011 12 07 08 50  18  4.9  6.1  1.06 10.81  5.93 999 1011.0   8.9   9.3   8.9 99.0 99.00
2011 12 07 09 50  30  5.1  6.3  1.09 10.00  5.29 999 1010.5   8.8   9.4   8.8 99.0 99.00
2011 12 07 10 50   7  4.9  6.1  1.15 10.00  5.34 999 1011.4   8.7   9.4   8.7 99.0 99.00
2011 12 07 11 50  38  6.0  7.0  1.14 10.81  5.14 999 1010.6   8.5   9.4   8.5 99.0 99.00
2011 12 07 12 50  31  4.9  5.9  1.13 10.00  5.28 999 1010.8   8.7   9.4   8.7 99.0 99.00
2011 12 07 13 50  46  4.3  5.1  1.03 10.00  5.31 999 1010.4   8.6   9.4   8.6 99.0 99.00
2011 12 07 14 50  48  4.7  6.3  1.07  9.09  5.34 999 1010.1   8.8   9.4   8.8 99.0 99.00
2011 12 07 15 50  27  6.7  8.1  1.16  9.09  5.35 999 1009.3   8.8   9.3   8.8 99.0 99.00
2011 12 07 16 50  34  7.6  8.9  1.14  9.09  4.93 999 1008.6   8.2   9.3   8.2 99.0 99.00
2011 12 07 17 50  36  8.1  9.3  1.30  9.09  5.01 999 1007.6   8.0   9.3   8.0 99.0 99.00
2011 12 07 18 50  27  9.6 11.3  1.28  9.09  4.49 999 1007.1   7.7   9.3   7.7 99.0 99.00
2011 12 07 19 50  40  9.7 11.3  1.40  8.33  4.58 999 1006.4   7.4   9.4   7.4 99.0 99.00
2011 12 07 20 50  55  8.5  9.7  1.45  5.00  4.68 999 1006.7   7.6   9.4   7.6 99.0 99.00
2011 12 07 21 50  60  8.2  9.5  1.44  6.67  4.79 999 1005.7   7.7   9.4   7.7 99.0 99.00
2011 12 07 22 50  62  9.0 10.8  1.38  5.00  4.68 999 1004.4   8.3   9.4   8.3 99.0 99.00
2011 12 07 23 50  54  7.0  8.2  1.37  4.76  4.63 999 1004.0   8.5   9.3   8.5 99.0 99.00
2011 12 08 00 50  24  7.9  9.3  1.38  5.00  4.86 999 1003.4   8.5   9.3   8.5 99.0 99.00
2011 12 08 01 50  44  9.6 11.2  1.35 10.00  4.71 999 1001.6   8.3   9.4   8.3 99.0 99.00
2011 12 08 02 50  61 10.1 11.8  1.41  5.00  4.61 999  999.7   8.5   9.4   8.5 99.0 99.00
2011 12 08 03 50  65  7.5  9.1  1.42  5.26  4.86 999  999.4   8.6   9.4   8.6 99.0 99.00
2011 12 08 04 50  51  6.7  8.4  1.38  5.26  5.01 999  997.4   8.6   9.4   8.6 99.0 99.00
2011 12 08 05 50  23  8.8 10.8  1.41  5.56  4.93 999  995.5   8.7   9.4   8.7 99.0 99.00
2011 12 08 06 50  47 10.7 12.7  1.52  8.33  4.70 999  991.8   8.6   9.4   8.6 99.0 99.00
2011 12 08 07 50  19 10.1 12.1  1.62  9.09  5.00 999  989.5   8.3   9.4   8.3 99.0 99.00
2011 12 08 08 50  12 11.7 14.0  1.83  5.00  4.92 999  985.8   7.7   9.3   7.7 99.0 99.00
2011 12 08 09 50 348 15.1 18.1  1.99  5.56  4.79 999  984.3   5.7   9.3   5.7 99.0 99.00
2011 12 08 10 50 315 18.2 22.8  2.47  5.26  4.93 999  989.6   4.7   9.3   4.7 99.0 99.00
2011 12 08 11 50 323 16.5 20.1  3.34  6.67  5.63 999 9999.0   4.2   9.3   4.1 99.0 99.00
2011 12 08 12 50 304 15.8 20.7  3.43  6.67  5.93 999  997.5   5.5   9.3   3.6 99.0 99.00
2011 12 08 13 50 295 13.7 16.5  3.22  7.14  5.85 999 1001.7   5.5   9.3   1.8 99.0 99.00
2011 12 08 14 50 274 12.1 14.5  2.84  7.14  5.70 999 1004.8   5.5   9.3   2.1 99.0 99.00
2011 12 08 15 50 291 12.9 15.8  2.51  6.67  5.38 999 1007.3   4.7   9.3  -1.3 99.0 99.00
2011 12 08 16 50 286 11.0 14.6  2.35  6.67  5.54 999 1009.5   4.6   9.3  -2.6 99.0 99.00
2011 12 08 17 50 294  8.1 11.8  3.05 10.81  6.45 999 1010.5   4.8   9.3  -3.8 99.0 99.00
2011 12 08 18 50 267 10.5 12.5  3.05 10.00  6.61 999 1011.3   5.2   9.3  -2.9 99.0 99.00
2011 12 08 19 50 279 11.1 14.1  3.07 11.43  6.78 999 1012.2   6.3   9.3  -1.6 99.0 99.00
2011 12 08 20 50 282 11.1 15.0  3.22 11.43  6.87 999 1014.4   6.1   9.3  -2.7 99.0 99.00
2011 12 08 21 50 284 11.2 13.9  3.01  7.14  6.49 999 1016.5   6.1   9.3  -3.5 99.0 99.00
2011 12 08 22 50 302 13.6 16.0  2.84  6.67  6.22 999 1017.5   6.1   9.2  -6.2 99.0 99.00
2011 12 08 23 50 291  7.9 10.8  2.80  6.67  6.04 999 1020.1   5.8   9.2  -5.8 99.0 99.00
2011 12 09 00 50 280  9.1 11.3  2.51 12.12  6.24 999 1021.2   5.6   9.2  -5.0 99.0 99.00
2011 12 09 01 50 264  8.6 11.6  2.18 11.43  5.90 999 1022.2   5.5   9.2  -4.5 99.0 99.00
2011 12 09 02 50 242  8.2  9.9  2.51 11.43  6.26 999 1022.4   5.7   9.2  -2.9 99.0 99.00
2011 12 09 03 50 246  9.0 11.1  2.37 11.43  6.57 999 1023.0   5.8   9.2  -2.7 99.0 99.00
2011 12 09 04 50 248  9.9 12.9  2.19 10.81  5.98 999 1023.1   5.7   9.2  -2.3 99.0 99.00
2011 12 09 05 50 260 10.7 12.7  2.15 10.81  5.58 999 1023.3   5.9   9.2  -1.0 99.0 99.00
