STATION,STATION_NAME,DATE,CLDD,HTDD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:USC00179826,WATERVILLE WWTP ME US,19140201,0,8058,340,343,78,-311,-32,-178,-105
GHCND:USC00179826,WATERVILLE WWTP ME US,19140301,0,5692,1016,178,133,-150,48,-49,-1
GHCND:USC00179826,WATERVILLE WWTP ME US,19140401,0,4019,1306,203,267,-78,113,-14,49
GHCND:USC00179826,WATERVILLE WWTP ME US,19140501,174,1500,286,-9999,328,-11,217,63,140
GHCND:USC00179826,WATERVILLE WWTP ME US,19140601,311,649,526,-9999,322,44,247,97,172
GHCND:USC00179826,WATERVILLE WWTP ME US,19140701,641,254,272,-9999,322,72,268,123,196
GHCND:USC00179826,WATERVILLE WWTP ME US,19140801,507,172,1241,-9999,306,39,257,130,194
GHCND:USC00179826,WATERVILLE WWTP ME US,19140901,326,1022,242,-9999,333,-11,232,87,160
GHCND:USC00179826,WATERVILLE WWTP ME US,19141001,6,2333,632,0,267,-67,176,40,108
GHCND:USC00179826,WATERVILLE WWTP ME US,19141101,0,5103,386,177,183,-128,70,-44,13
GHCND:USC00179826,WATERVILLE WWTP ME US,19141201,0,7532,449,139,156,-317,-2,-118,-60
GHCND:USC00179826,WATERVILLE WWTP ME US,19150101,0,7529,758,280,117,-283,0,-120,-60
GHCND:USC00179826,WATERVILLE WWTP ME US,19150201,0,5786,1105,254,106,-239,33,-80,-24
GHCND:USC00179826,WATERVILLE WWTP ME US,19150301,0,5761,46,51,128,-122,55,-61,-3
GHCND:USC00179826,WATERVILLE WWTP ME US,19150401,0,3069,684,76,250,-67,146,15,81
GHCND:USC00179826,WATERVILLE WWTP ME US,19150501,0,2016,750,-9999,272,6,189,47,118
GHCND:USC00179826,WATERVILLE WWTP ME US,19150601,176,526,531,-9999,300,-6,254,88,171
GHCND:USC00179826,WATERVILLE WWTP ME US,19150701,582,70,2328,-9999,317,89,266,133,200
GHCND:USC00179826,WATERVILLE WWTP ME US,19150801,608,274,1103,-9999,300,33,253,134,194
GHCND:USC00179826,WATERVILLE WWTP ME US,19150901,522,813,376,-9999,322,11,235,106,173
GHCND:USC00179826,WATERVILLE WWTP ME US,19151001,0,2410,799,-9999,244,-44,171,40,105
GHCND:USC00179826,WATERVILLE WWTP ME US,19151101,0,4399,493,25,172,-56,86,-13,36
GHCND:USC00179826,WATERVILLE WWTP ME US,19151201,0,6577,862,229,111,-200,17,-76,-29
GHCND:USC00179826,WATERVILLE WWTP ME US,19160101,0,7343,272,217,106,-256,4,-112,-54
GHCND:USC00179826,WATERVILLE WWTP ME US,19160201,0,7339,719,495,89,-267,-13,-127,-70
GHCND:USC00179826,WATERVILLE WWTP ME US,19160301,0,6845,239,443,200,-206,28,-104,-38
GHCND:USC00179826,WATERVILLE WWTP ME US,19160401,0,3604,691,50,222,-89,139,-13,63
GHCND:USC00179826,WATERVILLE WWTP ME US,19160501,0,1876,933,-9999,272,-6,197,48,123
GHCND:USC00179826,WATERVILLE WWTP ME US,19160601,126,654,852,-9999,289,44,228,103,165
GHCND:USC00179826,WATERVILLE WWTP ME US,19160701,1097,37,936,-9999,344,78,287,147,217
GHCND:USC00179826,WATERVILLE WWTP ME US,19160801,878,139,1121,-9999,361,72,279,134,207
GHCND:USC00179826,WATERVILLE WWTP ME US,19160901,189,941,961,-9999,311,22,226,90,158
GHCND:USC00179826,WATERVILLE WWTP ME US,19161001,0,2644,805,-9999,278,-44,167,28,98
GHCND:USC00179826,WATERVILLE WWTP ME US,19161101,0,5279,1298,279,194,-200,65,-51,7
GHCND:USC00179826,WATERVILLE WWTP ME US,19161201,0,7138,1047,549,100,-211,1,-95,-47
GHCND:USC00179826,WATERVILLE WWTP ME US,19170101,0,7814,733,483,83,-228,-16,-122,-69
GHCND:USC00179826,WATERVILLE WWTP ME US,19170201,0,7785,409,496,67,-306,-17,-173,-95
GHCND:USC00179826,WATERVILLE WWTP ME US,19170301,0,5846,875,317,144,-206,56,-67,-6
GHCND:USC00179826,WATERVILLE WWTP ME US,19170401,0,3963,532,25,200,-89,111,-9,51
GHCND:USC00179826,WATERVILLE WWTP ME US,19170501,0,2826,551,51,256,-44,157,27,92
GHCND:USC00179826,WATERVILLE WWTP ME US,19170601,144,513,2092,-9999,294,44,240,101,171
GHCND:USC00179826,WATERVILLE WWTP ME US,19170701,1248,30,173,-9999,361,100,295,150,222
GHCND:USC00179826,WATERVILLE WWTP ME US,19170801,846,35,1328,-9999,350,78,274,145,209
GHCND:USC00179826,WATERVILLE WWTP ME US,19170901,0,661,332,-9999,256,-22,213,64,139
GHCND:USC00179826,WATERVILLE WWTP ME US,19171001,0,2910,1305,-9999,183,-44,138,24,79
GHCND:USC00179826,WATERVILLE WWTP ME US,19171101,0,5350,249,186,156,-206,61,-52,5
GHCND:USC00179826,WATERVILLE WWTP ME US,19171201,0,6889,602,427,39,-317,-23,-164,-82
GHCND:USC00179826,WATERVILLE WWTP ME US,19180101,0,9612,453,648,39,-328,-70,-184,-127
GHCND:USC00179826,WATERVILLE WWTP ME US,19180201,0,7660,601,178,111,-289,-14,-167,-91
GHCND:USC00179826,WATERVILLE WWTP ME US,19180301,0,6237,188,160,211,-217,55,-91,-18
GHCND:USC00179826,WATERVILLE WWTP ME US,19180401,0,3363,443,51,217,-67,154,-12,71
GHCND:USC00179826,WATERVILLE WWTP ME US,19180501,103,995,465,-9999,311,-11,233,75,154
GHCND:USC00179826,WATERVILLE WWTP ME US,19180601,149,839,545,-9999,328,11,232,88,160
GHCND:USC00179826,WATERVILLE WWTP ME US,19180701,1022,65,1540,-9999,344,94,280,147,214
GHCND:USC00179826,WATERVILLE WWTP ME US,19180801,707,239,868,-9999,339,39,274,122,198
GHCND:USC00179826,WATERVILLE WWTP ME US,19180901,38,1399,1691,-9999,256,-6,201,75,138
GHCND:USC00179826,WATERVILLE WWTP ME US,19181001,0,2378,1229,0,267,-33,172,40,106
GHCND:USC00179826,WATERVILLE WWTP ME US,19181101,0,4571,827,-9999,178,-100,76,-15,31
GHCND:USC00179826,WATERVILLE WWTP ME US,19181201,0,7047,752,579,106,-206,7,-95,-44
GHCND:USC00179826,WATERVILLE WWTP ME US,19190101,0,7662,855,300,50,-233,-6,-122,-64
GHCND:USC00179826,WATERVILLE WWTP ME US,19190201,0,6230,361,295,89,-183,23,-102,-39
GHCND:USC00179826,WATERVILLE WWTP ME US,19190301,0,5336,999,0,161,-161,68,-46,11
GHCND:USC00179826,WATERVILLE WWTP ME US,19190401,0,3910,578,0,228,-111,114,-8,53
GHCND:USC00179826,WATERVILLE WWTP ME US,19190501,12,1825,1054,-9999,278,-22,208,41,125
GHCND:USC00179826,WATERVILLE WWTP ME US,19190601,634,543,491,-9999,367,-33,276,96,186
GHCND:USC00179826,WATERVILLE WWTP ME US,19190701,844,82,711,-9999,361,50,289,126,208
GHCND:USC00179826,WATERVILLE WWTP ME US,19190801,317,364,455,-9999,294,50,251,112,181
GHCND:USC00179826,WATERVILLE WWTP ME US,19190901,7,1200,1122,-9999,261,0,202,85,143
GHCND:USC00179826,WATERVILLE WWTP ME US,19191001,0,2907,1061,-9999,244,-67,149,29,89
GHCND:USC00179826,WATERVILLE WWTP ME US,19191101,0,4913,922,148,156,-106,67,-28,19
GHCND:USC00179826,WATERVILLE WWTP ME US,19191201,0,8108,314,165,144,-294,-16,-141,-79
GHCND:USC00179826,WATERVILLE WWTP ME US,19200101,0,9405,202,369,28,-344,-54,-187,-120
GHCND:USC00179826,WATERVILLE WWTP ME US,19200201,0,7496,1428,1372,61,-328,-7,-144,-75
GHCND:USC00179826,WATERVILLE WWTP ME US,19200301,0,5778,775,304,178,-267,65,-72,-3
GHCND:USC00179826,WATERVILLE WWTP ME US,19200401,0,4066,1916,25,222,-67,107,-13,47
GHCND:USC00179826,WATERVILLE WWTP ME US,19200501,0,2746,479,-9999,294,-56,202,-13,94
GHCND:USC00179826,WATERVILLE WWTP ME US,19200601,213,687,575,-9999,328,-56,253,81,167
GHCND:USC00179826,WATERVILLE WWTP ME US,19200701,842,63,1066,-9999,317,78,275,142,208
GHCND:USC00179826,WATERVILLE WWTP ME US,19200801,1065,11,597,-9999,339,72,286,148,217
GHCND:USC00179826,WATERVILLE WWTP ME US,19200901,229,706,2388,-9999,322,0,232,102,167
GHCND:USC00179826,WATERVILLE WWTP ME US,19201001,0,1720,383,-9999,244,-11,195,60,128
GHCND:USC00179826,WATERVILLE WWTP ME US,19201101,0,5243,1004,204,161,-178,55,-38,8
GHCND:USC00179826,WATERVILLE WWTP ME US,19201201,0,6600,1346,241,83,-239,10,-70,-30
GHCND:USC00179826,WATERVILLE WWTP ME US,19210101,0,7352,400,89,89,-233,4,-112,-54
GHCND:USC00179826,WATERVILLE WWTP ME US,19210201,0,6507,680,280,83,-239,12,-111,-49
GHCND:USC00179826,WATERVILLE WWTP ME US,19210301,0,4684,1097,63,222,-133,90,-26,32
GHCND:USC00179826,WATERVILLE WWTP ME US,19210401,0,2619,889,-9999,278,-39,166,25,96
GHCND:USC00179826,WATERVILLE WWTP ME US,19210501,176,1474,285,-9999,328,-6,226,56,141
GHCND:USC00179826,WATERVILLE WWTP ME US,19210601,396,550,412,-9999,311,22,252,104,178
GHCND:USC00179826,WATERVILLE WWTP ME US,19210701,1526,36,768,-9999,350,72,304,158,231
GHCND:USC00179826,WATERVILLE WWTP ME US,19210801,433,212,836,-9999,311,50,263,117,190
GHCND:USC00179826,WATERVILLE WWTP ME US,19210901,248,637,568,-9999,328,-11,247,93,170
GHCND:USC00179826,WATERVILLE WWTP ME US,19211001,0,2581,680,-9999,228,-67,167,32,100
GHCND:USC00179826,WATERVILLE WWTP ME US,19211101,0,5413,1286,610,167,-167,40,-35,3
GHCND:USC00179826,WATERVILLE WWTP ME US,19211201,0,7332,475,228,117,-244,4,-111,-54
GHCND:USC00179826,WATERVILLE WWTP ME US,19220101,0,8446,442,356,28,-317,-23,-172,-99
GHCND:USC00179826,WATERVILLE WWTP ME US,19220201,0,7012,653,534,106,-311,-3,-132,-67
GHCND:USC00179826,WATERVILLE WWTP ME US,19220301,0,5442,1179,267,161,-167,69,-54,7
GHCND:USC00179826,WATERVILLE WWTP ME US,19220401,0,3229,719,305,228,-61,141,10,75
GHCND:USC00179826,WATERVILLE WWTP ME US,19220501,40,1346,1171,-9999,300,-39,222,60,141
GHCND:USC00179826,WATERVILLE WWTP ME US,19220601,446,429,1950,-9999,322,56,243,124,184
GHCND:USC00179826,WATERVILLE WWTP ME US,19220701,772,39,1646,-9999,311,78,277,137,207
GHCND:USC00179826,WATERVILLE WWTP ME US,19220801,591,84,1796,-9999,322,67,263,136,199
GHCND:USC00179826,WATERVILLE WWTP ME US,19220901,134,992,721,-9999,272,-11,224,85,154
GHCND:USC00179826,WATERVILLE WWTP ME US,19221001,15,1864,714,38,289,-67,160,32,106
GHCND:USC00179826,WATERVILLE WWTP ME US,19221101,0,4677,588,13,183,-111,78,-24,27
GHCND:USC00179826,WATERVILLE WWTP ME US,19221201,0,7988,540,617,106,-333,-14,-135,-75
GHCND:USC00179826,WATERVILLE WWTP ME US,19230101,0,8443,1220,902,83,-300,-20,-159,-89
GHCND:USC00179826,WATERVILLE WWTP ME US,19230201,0,8139,255,470,28,-322,-28,-188,-108
GHCND:USC00179826,WATERVILLE WWTP ME US,19230301,0,6956,710,686,161,-256,31,-114,-41
GHCND:USC00179826,WATERVILLE WWTP ME US,19230401,0,4029,1647,89,256,-172,116,-18,49
GHCND:USC00179826,WATERVILLE WWTP ME US,19230501,12,1746,341,-9999,283,-6,203,51,127
GHCND:USC00179826,WATERVILLE WWTP ME US,19230601,462,488,736,-9999,344,28,261,104,182
GHCND:USC00179826,WATERVILLE WWTP ME US,19230701,496,245,960,-9999,328,61,263,119,191
GHCND:USC00179826,WATERVILLE WWTP ME US,19230801,292,408,418,-9999,317,28,253,105,179
GHCND:USC00179826,WATERVILLE WWTP ME US,19230901,127,667,571,-9999,289,-11,238,92,165
GHCND:USC00179826,WATERVILLE WWTP ME US,19231001,0,2561,777,-9999,228,-61,174,27,100
GHCND:USC00179826,WATERVILLE WWTP ME US,19231101,0,4469,953,0,183,-117,96,-28,34
GHCND:USC00179826,WATERVILLE WWTP ME US,19231201,0,5742,602,268,128,-189,46,-50,-2
GHCND:USC00179826,WATERVILLE WWTP ME US,19240101,0,7649,804,254,72,-322,5,-133,-64
GHCND:USC00179826,WATERVILLE WWTP ME US,19240201,0,7996,441,571,89,-272,-12,-174,-93
GHCND:USC00179826,WATERVILLE WWTP ME US,19240301,0,5391,173,115,122,-178,59,-52,3
GHCND:USC00179826,WATERVILLE WWTP ME US,19240401,0,3942,1143,356,206,-89,115,-12,52
GHCND:USC00179826,WATERVILLE WWTP ME US,19240501,0,2293,778,-9999,228,-11,175,44,109
GHCND:USC00179826,WATERVILLE WWTP ME US,19240601,151,722,757,-9999,306,22,242,85,163
GHCND:USC00179826,WATERVILLE WWTP ME US,19240701,745,73,528,-9999,317,78,280,129,205
GHCND:USC00179826,WATERVILLE WWTP ME US,19240801,585,212,1052,-9999,333,61,265,125,195
GHCND:USC00179826,WATERVILLE WWTP ME US,19240901,104,1130,987,-9999,317,-22,219,78,149
GHCND:USC00179826,WATERVILLE WWTP ME US,19241001,0,2527,38,0,256,-100,180,23,101
GHCND:USC00179826,WATERVILLE WWTP ME US,19241101,0,4507,656,267,222,-161,96,-31,33
GHCND:USC00179826,WATERVILLE WWTP ME US,19241201,0,7924,513,102,100,-261,-17,-128,-73
GHCND:USC00179826,WATERVILLE WWTP ME US,19250101,0,9156,488,635,33,-356,-34,-191,-112
GHCND:USC00179826,WATERVILLE WWTP ME US,19250201,0,5873,502,165,100,-222,36,-89,-27
GHCND:USC00179826,WATERVILLE WWTP ME US,19250301,0,5210,1413,305,167,-206,76,-47,15
GHCND:USC00179826,WATERVILLE WWTP ME US,19250401,0,3301,208,127,244,-67,155,-9,73
GHCND:USC00179826,WATERVILLE WWTP ME US,19250501,0,2206,384,-9999,250,-28,186,38,112
GHCND:USC00179826,WATERVILLE WWTP ME US,19250601,361,354,969,-9999,333,44,261,105,183
GHCND:USC00179826,WATERVILLE WWTP ME US,19250701,545,79,1040,-9999,306,83,267,129,198
GHCND:USC00179826,WATERVILLE WWTP ME US,19250801,556,275,211,-9999,328,28,270,115,192
GHCND:USC00179826,WATERVILLE WWTP ME US,19250901,166,1318,1346,-9999,317,-22,218,71,145
GHCND:USC00179826,WATERVILLE WWTP ME US,19251001,0,4066,1739,51,189,-78,111,-8,52
GHCND:USC00179826,WATERVILLE WWTP ME US,19251101,0,4990,1021,46,150,-183,75,-42,17
GHCND:USC00179826,WATERVILLE WWTP ME US,19251201,0,7264,842,177,111,-267,2,-105,-51
GHCND:USC00179826,WATERVILLE WWTP ME US,19260101,0,8292,796,623,78,-256,-24,-145,-84
GHCND:USC00179826,WATERVILLE WWTP ME US,19260201,0,7152,655,636,61,-289,-2,-143,-72
GHCND:USC00179826,WATERVILLE WWTP ME US,19260301,0,7095,629,356,122,-222,25,-117,-46
GHCND:USC00179826,WATERVILLE WWTP ME US,19260401,0,4659,517,97,194,-128,90,-35,28
GHCND:USC00179826,WATERVILLE WWTP ME US,19260501,0,2345,468,-9999,294,-33,186,29,107
GHCND:USC00179826,WATERVILLE WWTP ME US,19260601,155,855,646,-9999,311,11,236,83,160
GHCND:USC00179826,WATERVILLE WWTP ME US,19260701,582,185,936,-9999,361,50,271,121,196
GHCND:USC00179826,WATERVILLE WWTP ME US,19260801,467,347,565,-9999,300,22,259,115,187
GHCND:USC00179826,WATERVILLE WWTP ME US,19260901,12,1132,912,-9999,272,-11,221,67,143
GHCND:USC00179826,WATERVILLE WWTP ME US,19261001,26,3019,1161,38,261,-67,156,17,86
GHCND:USC00179826,WATERVILLE WWTP ME US,19261101,0,4704,1739,26,178,-117,82,-30,26
GHCND:USC00179826,WATERVILLE WWTP ME US,19261201,0,7913,659,495,83,-228,-9,-136,-72
GHCND:USC00179826,WATERVILLE WWTP ME US,19270101,0,7649,399,457,83,-289,1,-129,-64
GHCND:USC00179826,WATERVILLE WWTP ME US,19270201,0,6986,610,839,78,-261,-1,-132,-67
GHCND:USC00179826,WATERVILLE WWTP ME US,19270301,0,5423,267,26,156,-211,80,-63,8
GHCND:USC00179826,WATERVILLE WWTP ME US,19270401,54,3622,196,0,306,-106,141,-13,64
GHCND:USC00179826,WATERVILLE WWTP ME US,19270501,0,2441,1571,-9999,239,-44,180,29,104
GHCND:USC00179826,WATERVILLE WWTP ME US,19270601,131,839,918,-9999,317,17,241,78,159
GHCND:USC00179826,WATERVILLE WWTP ME US,19270701,890,118,961,-9999,322,39,277,139,208
GHCND:USC00179826,WATERVILLE WWTP ME US,19270801,192,389,1141,-9999,283,50,246,107,177
GHCND:USC00179826,WATERVILLE WWTP ME US,19270901,86,879,293,-9999,278,22,234,79,157
GHCND:USC00179826,WATERVILLE WWTP ME US,19271001,15,2317,1882,-9999,272,-61,174,43,109
GHCND:USC00179826,WATERVILLE WWTP ME US,19271101,0,4184,1085,114,228,-122,99,-12,44
GHCND:USC00179826,WATERVILLE WWTP ME US,19271201,0,6468,1212,532,133,-183,35,-87,-26
GHCND:USC00179826,WATERVILLE WWTP ME US,19280101,0,7648,679,419,94,-294,1,-128,-64
GHCND:USC00179826,WATERVILLE WWTP ME US,19280201,0,7291,435,140,67,-244,0,-137,-68
GHCND:USC00179826,WATERVILLE WWTP ME US,19280301,0,6233,664,228,111,-194,38,-75,-18
GHCND:USC00179826,WATERVILLE WWTP ME US,19280401,0,4081,682,228,272,-78,115,-21,47
GHCND:USC00179826,WATERVILLE WWTP ME US,19280501,31,2116,1818,-9999,272,-22,189,43,116
GHCND:USC00179826,WATERVILLE WWTP ME US,19280601,66,542,1010,-9999,306,39,232,84,155
GHCND:USC00179826,WATERVILLE WWTP ME US,19280701,1024,54,747,-9999,317,94,277,152,214
GHCND:USC00179826,WATERVILLE WWTP ME US,19280801,1041,38,1014,-9999,350,89,274,157,215
GHCND:USC00179826,WATERVILLE WWTP ME US,19280901,67,1332,1609,-9999,267,0,201,81,141
GHCND:USC00179826,WATERVILLE WWTP ME US,19281001,0,2538,709,-9999,250,-72,168,34,101
GHCND:USC00179826,WATERVILLE WWTP ME US,19281101,0,4688,635,216,183,-117,74,-21,27
GHCND:USC00179826,WATERVILLE WWTP ME US,19281201,0,5974,653,51,111,-161,40,-59,-10
GHCND:USC00179826,WATERVILLE WWTP ME US,19290101,0,7762,722,380,122,-306,-10,-125,-67
GHCND:USC00179826,WATERVILLE WWTP ME US,19290201,0,6764,376,380,72,-256,7,-124,-59
GHCND:USC00179826,WATERVILLE WWTP ME US,19290301,0,5293,760,381,139,-233,68,-43,12
GHCND:USC00179826,WATERVILLE WWTP ME US,19290401,0,3633,1263,432,228,-100,127,-4,62
GHCND:USC00179826,WATERVILLE WWTP ME US,19290501,160,1634,924,0,339,-17,211,60,135
GHCND:USC00179826,WATERVILLE WWTP ME US,19290601,461,456,545,-9999,328,44,249,117,183
GHCND:USC00179826,WATERVILLE WWTP ME US,19290701,879,134,254,-9999,333,67,282,132,207
GHCND:USC00179826,WATERVILLE WWTP ME US,19290801,356,234,875,-9999,294,61,253,121,187
GHCND:USC00179826,WATERVILLE WWTP ME US,19290901,260,780,351,-9999,333,-11,235,96,166
GHCND:USC00179826,WATERVILLE WWTP ME US,19291001,0,2729,880,0,228,-33,155,35,95
GHCND:USC00179826,WATERVILLE WWTP ME US,19291101,0,4576,638,128,161,-139,79,-18,30
GHCND:USC00179826,WATERVILLE WWTP ME US,19291201,0,7442,846,503,56,-211,-10,-104,-57
GHCND:USC00179826,WATERVILLE WWTP ME US,19300101,0,7770,610,367,83,-250,-14,-121,-68
GHCND:USC00179826,WATERVILLE WWTP ME US,19300201,0,6620,461,216,122,-294,15,-122,-53
GHCND:USC00179826,WATERVILLE WWTP ME US,19300301,0,4999,1494,152,117,-156,45,-52,-2
GHCND:USC00179826,WATERVILLE WWTP ME US,19300401,0,3687,370,0,211,-89,132,-12,60
GHCND:USC00179826,WATERVILLE WWTP ME US,19300501,55,1482,1019,0,306,-6,212,62,137
GHCND:USC00179826,WATERVILLE WWTP ME US,19300601,934,94,381,0,333,50,280,142,211
GHCND:USC00179826,WATERVILLE WWTP ME US,19300701,743,3,887,0,317,83,277,136,207
GHCND:USC00179826,WATERVILLE WWTP ME US,19300801,417,273,849,0,306,56,255,121,188
GHCND:USC00179826,WATERVILLE WWTP ME US,19300901,423,571,125,0,306,28,246,110,178
GHCND:USC00179826,WATERVILLE WWTP ME US,19301001,12,2586,851,-9999,322,-56,169,31,100
GHCND:USC00179826,WATERVILLE WWTP ME US,19301101,0,4325,946,-9999,189,-122,93,-15,39
GHCND:USC00179826,WATERVILLE WWTP ME US,19301201,0,6869,350,317,117,-217,10,-87,-39
GHCND:USC00179826,WATERVILLE WWTP ME US,19310101,0,7768,561,508,67,-283,1,-136,-68
GHCND:USC00179826,WATERVILLE WWTP ME US,19310201,0,6403,483,420,100,-306,14,-105,-46
GHCND:USC00179826,WATERVILLE WWTP ME US,19310301,0,4947,615,379,150,-122,78,-31,23
GHCND:USC00179826,WATERVILLE WWTP ME US,19310401,0,3064,767,127,261,-39,153,9,81
GHCND:USC00179826,WATERVILLE WWTP ME US,19310501,183,1550,816,0,317,-22,215,63,139
GHCND:USC00179826,WATERVILLE WWTP ME US,19310601,346,401,1127,-9999,333,61,246,117,181
GHCND:USC00179826,WATERVILLE WWTP ME US,19310701,1073,22,839,0,339,94,280,154,217
GHCND:USC00179826,WATERVILLE WWTP ME US,19310801,535,226,1084,-9999,339,0,258,128,193
GHCND:USC00179826,WATERVILLE WWTP ME US,19310901,252,836,1362,0,333,11,227,100,164
GHCND:USC00179826,WATERVILLE WWTP ME US,19311001,0,2266,1191,-9999,256,-22,176,43,110
GHCND:USC00179826,WATERVILLE WWTP ME US,19311101,0,3801,229,51,211,-100,105,8,56
GHCND:USC00179826,WATERVILLE WWTP ME US,19311201,0,6572,692,97,78,-150,13,-71,-29
GHCND:USC00179826,WATERVILLE WWTP ME US,19320101,0,4951,914,279,161,-206,18,-68,-23
GHCND:USC00179826,WATERVILLE WWTP ME US,19320201,0,7007,453,516,94,-217,6,-123,-59
GHCND:USC00179826,WATERVILLE WWTP ME US,19320301,0,6037,782,295,111,-150,38,-61,-12
GHCND:USC00179826,WATERVILLE WWTP ME US,19320401,0,3637,439,51,233,-50,129,-5,62
GHCND:USC00179826,WATERVILLE WWTP ME US,19320501,80,1632,688,0,333,-17,217,49,133
GHCND:USC00179826,WATERVILLE WWTP ME US,19320601,330,569,382,-9999,311,44,250,100,175
GHCND:USC00179826,WATERVILLE WWTP ME US,19320701,476,108,892,0,311,56,258,131,195
GHCND:USC00179826,WATERVILLE WWTP ME US,19320801,781,25,1129,0,333,83,276,139,207
GHCND:USC00179826,WATERVILLE WWTP ME US,19320901,243,859,1679,0,317,22,227,98,162
GHCND:USC00179826,WATERVILLE WWTP ME US,19321001,15,2355,530,0,256,-44,159,56,108
GHCND:USC00179826,WATERVILLE WWTP ME US,19321101,0,5023,1057,33,156,-167,67,-36,16
GHCND:USC00179826,WATERVILLE WWTP ME US,19321201,0,6239,305,178,133,-267,35,-71,-18
GHCND:USC00179826,WATERVILLE WWTP ME US,19330101,0,6440,475,446,89,-178,31,-80,-25
GHCND:USC00179826,WATERVILLE WWTP ME US,19330201,0,6154,515,254,67,-233,16,-90,-37
GHCND:USC00179826,WATERVILLE WWTP ME US,19330301,0,5960,899,215,117,-161,43,-62,-9
GHCND:USC00179826,WATERVILLE WWTP ME US,19330401,0,3662,1303,38,222,-56,119,3,61
GHCND:USC00179826,WATERVILLE WWTP ME US,19330501,35,1599,564,0,294,-22,211,54,133
GHCND:USC00179826,WATERVILLE WWTP ME US,19330601,561,377,369,0,339,11,268,110,189
GHCND:USC00179826,WATERVILLE WWTP ME US,19330701,631,56,872,0,322,50,273,130,202
GHCND:USC00179826,WATERVILLE WWTP ME US,19330801,483,92,1014,0,294,67,263,128,196
GHCND:USC00179826,WATERVILLE WWTP ME US,19330901,165,856,1131,0,317,22,222,98,160
GHCND:USC00179826,WATERVILLE WWTP ME US,19331001,0,2862,1462,-9999,228,-50,147,35,91
GHCND:USC00179826,WATERVILLE WWTP ME US,19331101,0,5626,595,142,172,-156,41,-50,-5
GHCND:USC00179826,WATERVILLE WWTP ME US,19331201,0,8385,651,762,94,-394,-29,-146,-87
GHCND:USC00179826,WATERVILLE WWTP ME US,19340101,0,8338,512,216,67,-333,-22,-150,-86
GHCND:USC00179826,WATERVILLE WWTP ME US,19340201,0,8473,600,876,44,-372,-40,-199,-120
GHCND:USC00179826,WATERVILLE WWTP ME US,19340301,0,6055,543,173,128,-233,53,-77,-12
GHCND:USC00179826,WATERVILLE WWTP ME US,19340401,0,3379,1344,-9999,211,-67,139,1,70
GHCND:USC00179826,WATERVILLE WWTP ME US,19340501,9,1278,395,-9999,283,-28,223,59,141
GHCND:USC00179826,WATERVILLE WWTP ME US,19340601,314,343,701,0,328,17,255,109,182
GHCND:USC00179826,WATERVILLE WWTP ME US,19340701,952,7,1466,-9999,333,83,292,135,213
GHCND:USC00179826,WATERVILLE WWTP ME US,19340801,323,362,675,-9999,311,33,261,103,182
GHCND:USC00179826,WATERVILLE WWTP ME US,19340901,202,386,2498,0,283,33,238,116,177
GHCND:USC00179826,WATERVILLE WWTP ME US,19341001,0,3160,687,0,211,-39,141,21,81
GHCND:USC00179826,WATERVILLE WWTP ME US,19341101,0,4153,639,25,194,-94,88,2,45
GHCND:USC00179826,WATERVILLE WWTP ME US,19341201,0,7575,699,164,167,-200,-6,-116,-61
GHCND:USC00179826,WATERVILLE WWTP ME US,19350101,0,8795,1712,761,56,-350,-44,-157,-101
GHCND:USC00179826,WATERVILLE WWTP ME US,19350201,0,6968,436,127,72,-300,4,-154,-75
GHCND:USC00179826,WATERVILLE WWTP ME US,19350301,0,5911,296,203,128,-239,58,-73,-8
GHCND:USC00179826,WATERVILLE WWTP ME US,19350401,0,3687,858,25,267,-139,127,-7,60
GHCND:USC00179826,WATERVILLE WWTP ME US,19350501,60,2218,366,0,294,-28,190,37,113
GHCND:USC00179826,WATERVILLE WWTP ME US,19350601,252,345,1424,0,294,56,247,113,180
GHCND:USC00179826,WATERVILLE WWTP ME US,19350701,1276,50,652,-9999,350,72,297,148,223
GHCND:USC00179826,WATERVILLE WWTP ME US,19350801,710,92,428,0,356,56,285,132,206
GHCND:USC00179826,WATERVILLE WWTP ME US,19350901,80,1211,1152,-9999,278,0,216,75,145
GHCND:USC00179826,WATERVILLE WWTP ME US,19351001,0,2807,252,0,228,-67,168,17,92
GHCND:USC00179826,WATERVILLE WWTP ME US,19351101,0,4109,1300,102,194,-83,95,-3,46
GHCND:USC00179826,WATERVILLE WWTP ME US,19351201,0,7743,487,76,56,-222,-18,-116,-67
GHCND:USC00179826,WATERVILLE WWTP ME US,19360101,0,7586,1683,526,72,-278,-11,-129,-70
GHCND:USC00179826,WATERVILLE WWTP ME US,19360201,0,7904,721,355,67,-261,-21,-158,-90
GHCND:USC00179826,WATERVILLE WWTP ME US,19360301,0,4652,1570,152,206,-178,94,-28,33
GHCND:USC00179826,WATERVILLE WWTP ME US,19360401,0,3835,1293,76,256,-56,111,0,55
GHCND:USC00179826,WATERVILLE WWTP ME US,19360501,66,1378,1193,0,317,-28,224,52,138
GHCND:USC00179826,WATERVILLE WWTP ME US,19360601,389,285,651,-9999,311,33,265,108,186
GHCND:USC00179826,WATERVILLE WWTP ME US,19360701,513,132,544,-9999,322,67,269,122,195
GHCND:USC00179826,WATERVILLE WWTP ME US,19360801,552,289,474,-9999,333,44,266,117,191
